id,instance,class_type,number_instance,all_number_instance,contains_code,only_special_characters
16917_inp,,inp,False,False,False,False
16918_inp,,inp,False,False,False,False
16919_inp,,inp,False,False,False,False
16920_inp,,inp,False,False,False,False
16922_inp,,inp,False,False,False,False
16923_inp,,inp,False,False,False,False
16924_inp,,inp,False,False,False,False
16928_inp,,inp,False,False,False,False
16929_inp,,inp,False,False,False,False
16932_inp,,inp,False,False,False,False
16933_inp,,inp,False,False,False,False
16935_inp,,inp,False,False,False,False
16936_inp,,inp,False,False,False,False
16939_inp,,inp,False,False,False,False
16946_inp,,inp,False,False,False,False
16950_inp,,inp,False,False,False,False
16951_inp,,inp,False,False,False,False
16955_inp,,inp,False,False,False,False
16957_inp,,inp,False,False,False,False
16964_inp,,inp,False,False,False,False
16967_inp,,inp,False,False,False,False
16969_inp,,inp,False,False,False,False
16970_inp,,inp,False,False,False,False
16971_inp,,inp,False,False,False,False
16972_inp,,inp,False,False,False,False
16973_inp,,inp,False,False,False,False
16974_inp,,inp,False,False,False,False
16976_inp,,inp,False,False,False,False
16977_inp,,inp,False,False,False,False
16978_inp,,inp,False,False,False,False
16979_inp,,inp,False,False,False,False
16980_inp,,inp,False,False,False,False
16981_inp,,inp,False,False,False,False
16982_inp,,inp,False,False,False,False
16983_inp,,inp,False,False,False,False
16984_inp,,inp,False,False,False,False
16985_inp,,inp,False,False,False,False
16986_inp,,inp,False,False,False,False
16988_inp,,inp,False,False,False,False
16989_inp,,inp,False,False,False,False
16991_inp,,inp,False,False,False,False
16992_inp,,inp,False,False,False,False
16993_inp,,inp,False,False,False,False
16995_inp,,inp,False,False,False,False
16998_inp,,inp,False,False,False,False
16999_inp,,inp,False,False,False,False
17000_inp,,inp,False,False,False,False
17001_inp,,inp,False,False,False,False
17003_inp,,inp,False,False,False,False
17005_inp,,inp,False,False,False,False
17006_inp,,inp,False,False,False,False
17007_inp,,inp,False,False,False,False
17008_inp,,inp,False,False,False,False
17009_inp,,inp,False,False,False,False
17011_inp,,inp,False,False,False,False
17013_inp,,inp,False,False,False,False
17016_inp,,inp,False,False,False,False
17017_inp,,inp,False,False,False,False
17019_inp,,inp,False,False,False,False
17020_inp,,inp,False,False,False,False
17021_inp,,inp,False,False,False,False
17023_inp,,inp,False,False,False,False
17024_inp,,inp,False,False,False,False
17025_inp,,inp,False,False,False,False
17026_inp,,inp,False,False,False,False
17027_inp,,inp,False,False,False,False
17028_inp,,inp,False,False,False,False
17029_inp,,inp,False,False,False,False
17031_inp,,inp,False,False,False,False
17033_inp,,inp,False,False,False,False
17035_inp,,inp,False,False,False,False
17037_inp,,inp,False,False,False,False
17039_inp,,inp,False,False,False,False
17041_inp,,inp,False,False,False,False
17043_inp,,inp,False,False,False,False
17044_inp,,inp,False,False,False,False
17045_inp,,inp,False,False,False,False
17046_inp,,inp,False,False,False,False
17048_inp,,inp,False,False,False,False
17049_inp,,inp,False,False,False,False
17050_inp,,inp,False,False,False,False
17051_inp,,inp,False,False,False,False
17052_inp,,inp,False,False,False,False
17053_inp,,inp,False,False,False,False
17054_inp,,inp,False,False,False,False
17055_inp,,inp,False,False,False,False
17056_inp,,inp,False,False,False,False
17057_inp,,inp,False,False,False,False
17059_inp,,inp,False,False,False,False
17060_inp,,inp,False,False,False,False
17062_inp,,inp,False,False,False,False
17064_inp,,inp,False,False,False,False
17066_inp,,inp,False,False,False,False
17068_inp,,inp,False,False,False,False
17071_inp,,inp,False,False,False,False
17074_inp,,inp,False,False,False,False
17075_inp,,inp,False,False,False,False
17077_inp,,inp,False,False,False,False
17078_inp,,inp,False,False,False,False
17080_inp,,inp,False,False,False,False
17081_inp,,inp,False,False,False,False
17082_inp,,inp,False,False,False,False
17084_inp,,inp,False,False,False,False
17085_inp,,inp,False,False,False,False
17086_inp,,inp,False,False,False,False
17089_inp,,inp,False,False,False,False
17090_inp,,inp,False,False,False,False
17091_inp,,inp,False,False,False,False
17092_inp,,inp,False,False,False,False
17093_inp,,inp,False,False,False,False
17094_inp,,inp,False,False,False,False
17095_inp,,inp,False,False,False,False
17096_inp,,inp,False,False,False,False
17097_inp,,inp,False,False,False,False
17098_inp,,inp,False,False,False,False
17099_inp,,inp,False,False,False,False
17101_inp,,inp,False,False,False,False
17102_inp,,inp,False,False,False,False
17103_inp,,inp,False,False,False,False
17104_inp,,inp,False,False,False,False
17108_inp,,inp,False,False,False,False
17109_inp,,inp,False,False,False,False
17113_inp,,inp,False,False,False,False
17115_inp,,inp,False,False,False,False
17116_inp,,inp,False,False,False,False
17117_inp,,inp,False,False,False,False
17118_inp,,inp,False,False,False,False
17120_inp,,inp,False,False,False,False
17121_inp,,inp,False,False,False,False
17126_inp,,inp,False,False,False,False
17127_inp,,inp,False,False,False,False
17128_inp,,inp,False,False,False,False
17131_inp,,inp,False,False,False,False
17132_inp,,inp,False,False,False,False
17133_inp,,inp,False,False,False,False
17135_inp,,inp,False,False,False,False
17136_inp,,inp,False,False,False,False
17138_inp,,inp,False,False,False,False
17140_inp,,inp,False,False,False,False
17145_inp,,inp,False,False,False,False
17149_inp,,inp,False,False,False,False
17150_inp,,inp,False,False,False,False
17153_inp,,inp,False,False,False,False
17154_inp,,inp,False,False,False,False
17155_inp,,inp,False,False,False,False
17156_inp,,inp,False,False,False,False
17160_inp,,inp,False,False,False,False
17162_inp,,inp,False,False,False,False
17163_inp,,inp,False,False,False,False
17165_inp,,inp,False,False,False,False
17166_inp,,inp,False,False,False,False
17167_inp,,inp,False,False,False,False
17169_inp,,inp,False,False,False,False
17171_inp,,inp,False,False,False,False
17173_inp,,inp,False,False,False,False
17177_inp,,inp,False,False,False,False
17179_inp,,inp,False,False,False,False
17180_inp,,inp,False,False,False,False
17182_inp,,inp,False,False,False,False
17184_inp,,inp,False,False,False,False
17185_inp,,inp,False,False,False,False
17186_inp,,inp,False,False,False,False
17188_inp,,inp,False,False,False,False
17189_inp,,inp,False,False,False,False
17190_inp,,inp,False,False,False,False
17191_inp,,inp,False,False,False,False
17192_inp,,inp,False,False,False,False
17193_inp,,inp,False,False,False,False
17194_inp,,inp,False,False,False,False
17196_inp,,inp,False,False,False,False
17198_inp,,inp,False,False,False,False
17199_inp,,inp,False,False,False,False
17200_inp,,inp,False,False,False,False
17201_inp,,inp,False,False,False,False
17207_inp,,inp,False,False,False,False
17208_inp,,inp,False,False,False,False
17211_inp,,inp,False,False,False,False
17213_inp,,inp,False,False,False,False
17214_inp,,inp,False,False,False,False
17215_inp,,inp,False,False,False,False
17219_inp,,inp,False,False,False,False
17220_inp,,inp,False,False,False,False
17222_inp,,inp,False,False,False,False
17223_inp,,inp,False,False,False,False
17224_inp,,inp,False,False,False,False
17225_inp,,inp,False,False,False,False
17226_inp,,inp,False,False,False,False
17227_inp,,inp,False,False,False,False
17228_inp,,inp,False,False,False,False
17229_inp,,inp,False,False,False,False
17230_inp,,inp,False,False,False,False
17231_inp,,inp,False,False,False,False
17233_inp,,inp,False,False,False,False
17234_inp,,inp,False,False,False,False
17236_inp,,inp,False,False,False,False
17237_inp,,inp,False,False,False,False
17240_inp,,inp,False,False,False,False
17241_inp,,inp,False,False,False,False
17242_inp,,inp,False,False,False,False
17243_inp,,inp,False,False,False,False
17245_inp,,inp,False,False,False,False
17246_inp,,inp,False,False,False,False
17247_inp,,inp,False,False,False,False
17248_inp,,inp,False,False,False,False
17249_inp,,inp,False,False,False,False
17252_inp,,inp,False,False,False,False
17253_inp,,inp,False,False,False,False
17254_inp,,inp,False,False,False,False
17255_inp,,inp,False,False,False,False
17256_inp,,inp,False,False,False,False
17257_inp,,inp,False,False,False,False
17259_inp,,inp,False,False,False,False
17261_inp,,inp,False,False,False,False
17262_inp,,inp,False,False,False,False
17263_inp,,inp,False,False,False,False
17265_inp,,inp,False,False,False,False
17266_inp,,inp,False,False,False,False
17267_inp,,inp,False,False,False,False
17268_inp,,inp,False,False,False,False
17269_inp,,inp,False,False,False,False
17271_inp,,inp,False,False,False,False
17278_inp,,inp,False,False,False,False
17279_inp,,inp,False,False,False,False
17280_inp,,inp,False,False,False,False
17281_inp,,inp,False,False,False,False
17282_inp,,inp,False,False,False,False
17283_inp,,inp,False,False,False,False
17284_inp,,inp,False,False,False,False
17285_inp,,inp,False,False,False,False
17287_inp,,inp,False,False,False,False
17288_inp,,inp,False,False,False,False
17289_inp,,inp,False,False,False,False
17290_inp,,inp,False,False,False,False
17291_inp,,inp,False,False,False,False
17292_inp,,inp,False,False,False,False
17293_inp,,inp,False,False,False,False
17294_inp,,inp,False,False,False,False
17297_inp,,inp,False,False,False,False
17299_inp,,inp,False,False,False,False
17301_inp,,inp,False,False,False,False
17302_inp,,inp,False,False,False,False
17303_inp,,inp,False,False,False,False
17304_inp,,inp,False,False,False,False
17305_inp,,inp,False,False,False,False
17307_inp,,inp,False,False,False,False
17308_inp,,inp,False,False,False,False
17309_inp,,inp,False,False,False,False
17310_inp,,inp,False,False,False,False
17311_inp,,inp,False,False,False,False
17312_inp,,inp,False,False,False,False
17313_inp,,inp,False,False,False,False
17315_inp,,inp,False,False,False,False
17316_inp,,inp,False,False,False,False
17318_inp,,inp,False,False,False,False
17319_inp,,inp,False,False,False,False
17320_inp,,inp,False,False,False,False
17327_inp,,inp,False,False,False,False
17337_inp,,inp,False,False,False,False
17339_inp,,inp,False,False,False,False
17340_inp,,inp,False,False,False,False
17341_inp,,inp,False,False,False,False
17342_inp,,inp,False,False,False,False
17343_inp,,inp,False,False,False,False
17344_inp,,inp,False,False,False,False
17345_inp,,inp,False,False,False,False
17346_inp,,inp,False,False,False,False
17347_inp,,inp,False,False,False,False
17348_inp,,inp,False,False,False,False
17349_inp,,inp,False,False,False,False
17350_inp,,inp,False,False,False,False
17351_inp,,inp,False,False,False,False
17353_inp,,inp,False,False,False,False
17354_inp,,inp,False,False,False,False
17355_inp,,inp,False,False,False,False
17356_inp,,inp,False,False,False,False
17357_inp,,inp,False,False,False,False
17358_inp,,inp,False,False,False,False
17359_inp,,inp,False,False,False,False
17360_inp,,inp,False,False,False,False
17361_inp,,inp,False,False,False,False
17362_inp,,inp,False,False,False,False
17363_inp,,inp,False,False,False,False
17365_inp,,inp,False,False,False,False
17366_inp,,inp,False,False,False,False
17367_inp,,inp,False,False,False,False
17368_inp,,inp,False,False,False,False
17369_inp,,inp,False,False,False,False
17371_inp,,inp,False,False,False,False
17372_inp,,inp,False,False,False,False
17373_inp,,inp,False,False,False,False
17374_inp,,inp,False,False,False,False
17375_inp,,inp,False,False,False,False
17376_inp,,inp,False,False,False,False
17377_inp,,inp,False,False,False,False
17378_inp,,inp,False,False,False,False
17381_inp,,inp,False,False,False,False
17383_inp,,inp,False,False,False,False
17386_inp,,inp,False,False,False,False
17388_inp,,inp,False,False,False,False
17395_inp,,inp,False,False,False,False
17397_inp,,inp,False,False,False,False
17398_inp,,inp,False,False,False,False
17399_inp,,inp,False,False,False,False
17400_inp,,inp,False,False,False,False
17401_inp,,inp,False,False,False,False
17402_inp,,inp,False,False,False,False
17403_inp,,inp,False,False,False,False
17406_inp,,inp,False,False,False,False
17407_inp,,inp,False,False,False,False
17408_inp,,inp,False,False,False,False
17410_inp,,inp,False,False,False,False
17411_inp,,inp,False,False,False,False
17412_inp,,inp,False,False,False,False
17416_inp,,inp,False,False,False,False
17425_inp,,inp,False,False,False,False
17426_inp,,inp,False,False,False,False
17427_inp,,inp,False,False,False,False
17429_inp,,inp,False,False,False,False
17430_inp,,inp,False,False,False,False
17432_inp,,inp,False,False,False,False
17433_inp,,inp,False,False,False,False
17434_inp,,inp,False,False,False,False
17435_inp,,inp,False,False,False,False
17437_inp,,inp,False,False,False,False
17439_inp,,inp,False,False,False,False
17440_inp,,inp,False,False,False,False
17444_inp,,inp,False,False,False,False
17445_inp,,inp,False,False,False,False
17448_inp,,inp,False,False,False,False
17450_inp,,inp,False,False,False,False
17453_inp,,inp,False,False,False,False
17456_inp,,inp,False,False,False,False
17457_inp,,inp,False,False,False,False
17458_inp,,inp,False,False,False,False
17459_inp,,inp,False,False,False,False
17460_inp,,inp,False,False,False,False
17461_inp,,inp,False,False,False,False
17462_inp,,inp,False,False,False,False
17464_inp,,inp,False,False,False,False
17465_inp,,inp,False,False,False,False
17466_inp,,inp,False,False,False,False
17471_inp,,inp,False,False,False,False
17472_inp,,inp,False,False,False,False
17473_inp,,inp,False,False,False,False
17474_inp,,inp,False,False,False,False
17475_inp,,inp,False,False,False,False
17477_inp,,inp,False,False,False,False
17478_inp,,inp,False,False,False,False
17480_inp,,inp,False,False,False,False
17481_inp,,inp,False,False,False,False
17482_inp,,inp,False,False,False,False
17483_inp,,inp,False,False,False,False
17484_inp,,inp,False,False,False,False
17486_inp,,inp,False,False,False,False
17487_inp,,inp,False,False,False,False
17488_inp,,inp,False,False,False,False
17489_inp,,inp,False,False,False,False
17490_inp,,inp,False,False,False,False
17491_inp,,inp,False,False,False,False
17493_inp,,inp,False,False,False,False
17495_inp,,inp,False,False,False,False
17497_inp,,inp,False,False,False,False
17501_inp,,inp,False,False,False,False
17502_inp,,inp,False,False,False,False
17503_inp,,inp,False,False,False,False
17504_inp,,inp,False,False,False,False
17505_inp,,inp,False,False,False,False
17506_inp,,inp,False,False,False,False
17507_inp,,inp,False,False,False,False
17508_inp,,inp,False,False,False,False
17509_inp,,inp,False,False,False,False
17510_inp,,inp,False,False,False,False
17511_inp,,inp,False,False,False,False
17512_inp,,inp,False,False,False,False
17513_inp,,inp,False,False,False,False
17514_inp,,inp,False,False,False,False
17517_inp,,inp,False,False,False,False
17518_inp,,inp,False,False,False,False
17519_inp,,inp,False,False,False,False
17520_inp,,inp,False,False,False,False
17521_inp,,inp,False,False,False,False
17522_inp,,inp,False,False,False,False
17523_inp,,inp,False,False,False,False
17524_inp,,inp,False,False,False,False
17525_inp,,inp,False,False,False,False
17526_inp,,inp,False,False,False,False
17527_inp,,inp,False,False,False,False
17528_inp,,inp,False,False,False,False
17529_inp,,inp,False,False,False,False
17530_inp,,inp,False,False,False,False
17531_inp,,inp,False,False,False,False
17532_inp,,inp,False,False,False,False
17536_inp,,inp,False,False,False,False
17537_inp,,inp,False,False,False,False
17538_inp,,inp,False,False,False,False
17539_inp,,inp,False,False,False,False
17540_inp,,inp,False,False,False,False
17541_inp,,inp,False,False,False,False
17542_inp,,inp,False,False,False,False
17543_inp,,inp,False,False,False,False
17544_inp,,inp,False,False,False,False
17545_inp,,inp,False,False,False,False
17546_inp,,inp,False,False,False,False
17549_inp,,inp,False,False,False,False
17551_inp,,inp,False,False,False,False
17552_inp,,inp,False,False,False,False
17554_inp,,inp,False,False,False,False
17555_inp,,inp,False,False,False,False
17557_inp,,inp,False,False,False,False
17558_inp,,inp,False,False,False,False
17571_inp,,inp,False,False,False,False
17580_inp,,inp,False,False,False,False
17581_inp,,inp,False,False,False,False
17582_inp,,inp,False,False,False,False
17583_inp,,inp,False,False,False,False
17584_inp,,inp,False,False,False,False
17585_inp,,inp,False,False,False,False
17586_inp,,inp,False,False,False,False
17587_inp,,inp,False,False,False,False
17588_inp,,inp,False,False,False,False
17589_inp,,inp,False,False,False,False
17590_inp,,inp,False,False,False,False
17591_inp,,inp,False,False,False,False
17592_inp,,inp,False,False,False,False
17593_inp,,inp,False,False,False,False
17594_inp,,inp,False,False,False,False
17595_inp,,inp,False,False,False,False
17596_inp,,inp,False,False,False,False
17597_inp,,inp,False,False,False,False
17600_inp,,inp,False,False,False,False
17601_inp,,inp,False,False,False,False
17602_inp,,inp,False,False,False,False
17603_inp,,inp,False,False,False,False
17605_inp,,inp,False,False,False,False
17606_inp,,inp,False,False,False,False
17607_inp,,inp,False,False,False,False
17608_inp,,inp,False,False,False,False
17609_inp,,inp,False,False,False,False
17610_inp,,inp,False,False,False,False
17611_inp,,inp,False,False,False,False
17612_inp,,inp,False,False,False,False
17613_inp,,inp,False,False,False,False
17614_inp,,inp,False,False,False,False
17616_inp,,inp,False,False,False,False
17617_inp,,inp,False,False,False,False
17618_inp,,inp,False,False,False,False
17620_inp,,inp,False,False,False,False
17621_inp,,inp,False,False,False,False
17622_inp,,inp,False,False,False,False
17624_inp,,inp,False,False,False,False
17626_inp,,inp,False,False,False,False
17627_inp,,inp,False,False,False,False
17630_inp,,inp,False,False,False,False
17631_inp,,inp,False,False,False,False
17632_inp,,inp,False,False,False,False
17633_inp,,inp,False,False,False,False
17634_inp,,inp,False,False,False,False
17635_inp,,inp,False,False,False,False
17638_inp,,inp,False,False,False,False
17639_inp,,inp,False,False,False,False
17640_inp,,inp,False,False,False,False
17642_inp,,inp,False,False,False,False
17644_inp,,inp,False,False,False,False
17646_inp,,inp,False,False,False,False
17647_inp,,inp,False,False,False,False
17648_inp,,inp,False,False,False,False
17654_inp,,inp,False,False,False,False
17660_inp,,inp,False,False,False,False
17661_inp,,inp,False,False,False,False
17666_inp,,inp,False,False,False,False
17667_inp,,inp,False,False,False,False
17668_inp,,inp,False,False,False,False
17670_inp,,inp,False,False,False,False
17674_inp,,inp,False,False,False,False
17675_inp,,inp,False,False,False,False
17676_inp,,inp,False,False,False,False
17678_inp,,inp,False,False,False,False
17679_inp,,inp,False,False,False,False
17680_inp,,inp,False,False,False,False
17681_inp,,inp,False,False,False,False
17682_inp,,inp,False,False,False,False
17683_inp,,inp,False,False,False,False
17684_inp,,inp,False,False,False,False
17685_inp,,inp,False,False,False,False
17686_inp,,inp,False,False,False,False
17687_inp,,inp,False,False,False,False
17688_inp,,inp,False,False,False,False
17689_inp,,inp,False,False,False,False
17692_inp,,inp,False,False,False,False
17694_inp,,inp,False,False,False,False
17695_inp,,inp,False,False,False,False
17696_inp,,inp,False,False,False,False
17697_inp,,inp,False,False,False,False
17698_inp,,inp,False,False,False,False
17700_inp,,inp,False,False,False,False
17701_inp,,inp,False,False,False,False
17703_inp,,inp,False,False,False,False
17710_inp,,inp,False,False,False,False
17711_inp,,inp,False,False,False,False
17712_inp,,inp,False,False,False,False
17713_inp,,inp,False,False,False,False
17714_inp,,inp,False,False,False,False
17716_inp,,inp,False,False,False,False
17720_inp,,inp,False,False,False,False
17721_inp,,inp,False,False,False,False
17722_inp,,inp,False,False,False,False
17723_inp,,inp,False,False,False,False
17724_inp,,inp,False,False,False,False
17727_inp,,inp,False,False,False,False
17728_inp,,inp,False,False,False,False
17729_inp,,inp,False,False,False,False
17731_inp,,inp,False,False,False,False
17732_inp,,inp,False,False,False,False
17733_inp,,inp,False,False,False,False
17735_inp,,inp,False,False,False,False
17737_inp,,inp,False,False,False,False
17739_inp,,inp,False,False,False,False
17741_inp,,inp,False,False,False,False
17742_inp,,inp,False,False,False,False
17743_inp,,inp,False,False,False,False
17744_inp,,inp,False,False,False,False
17746_inp,,inp,False,False,False,False
17747_inp,,inp,False,False,False,False
17748_inp,,inp,False,False,False,False
17749_inp,,inp,False,False,False,False
17750_inp,,inp,False,False,False,False
17751_inp,,inp,False,False,False,False
17753_inp,,inp,False,False,False,False
17754_inp,,inp,False,False,False,False
17755_inp,,inp,False,False,False,False
17756_inp,,inp,False,False,False,False
17757_inp,,inp,False,False,False,False
17758_inp,,inp,False,False,False,False
17759_inp,,inp,False,False,False,False
17761_inp,,inp,False,False,False,False
17762_inp,,inp,False,False,False,False
17763_inp,,inp,False,False,False,False
17764_inp,,inp,False,False,False,False
17766_inp,,inp,False,False,False,False
17768_inp,,inp,False,False,False,False
17771_inp,,inp,False,False,False,False
17777_inp,,inp,False,False,False,False
17778_inp,,inp,False,False,False,False
17779_inp,,inp,False,False,False,False
17781_inp,,inp,False,False,False,False
17782_inp,,inp,False,False,False,False
17789_inp,,inp,False,False,False,False
17790_inp,,inp,False,False,False,False
17791_inp,,inp,False,False,False,False
17792_inp,,inp,False,False,False,False
17793_inp,,inp,False,False,False,False
17794_inp,,inp,False,False,False,False
17795_inp,,inp,False,False,False,False
17796_inp,,inp,False,False,False,False
17798_inp,,inp,False,False,False,False
17799_inp,,inp,False,False,False,False
17801_inp,,inp,False,False,False,False
17802_inp,,inp,False,False,False,False
17803_inp,,inp,False,False,False,False
17804_inp,,inp,False,False,False,False
17806_inp,,inp,False,False,False,False
17807_inp,,inp,False,False,False,False
17808_inp,,inp,False,False,False,False
17809_inp,,inp,False,False,False,False
17810_inp,,inp,False,False,False,False
17811_inp,,inp,False,False,False,False
17812_inp,,inp,False,False,False,False
17813_inp,,inp,False,False,False,False
17814_inp,,inp,False,False,False,False
17815_inp,,inp,False,False,False,False
17816_inp,,inp,False,False,False,False
17817_inp,,inp,False,False,False,False
17818_inp,,inp,False,False,False,False
17821_inp,,inp,False,False,False,False
17822_inp,,inp,False,False,False,False
17823_inp,,inp,False,False,False,False
17824_inp,,inp,False,False,False,False
17845_inp,,inp,False,False,False,False
17847_inp,,inp,False,False,False,False
17848_inp,,inp,False,False,False,False
17849_inp,,inp,False,False,False,False
17850_inp,,inp,False,False,False,False
17851_inp,,inp,False,False,False,False
17859_inp,,inp,False,False,False,False
17860_inp,,inp,False,False,False,False
17861_inp,,inp,False,False,False,False
17864_inp,,inp,False,False,False,False
17866_inp,,inp,False,False,False,False
17867_inp,,inp,False,False,False,False
17869_inp,,inp,False,False,False,False
17870_inp,,inp,False,False,False,False
17871_inp,,inp,False,False,False,False
17872_inp,,inp,False,False,False,False
17873_inp,,inp,False,False,False,False
17877_inp,,inp,False,False,False,False
17879_inp,,inp,False,False,False,False
17880_inp,,inp,False,False,False,False
17881_inp,,inp,False,False,False,False
17882_inp,,inp,False,False,False,False
17884_inp,,inp,False,False,False,False
17885_inp,,inp,False,False,False,False
17886_inp,,inp,False,False,False,False
17887_inp,,inp,False,False,False,False
17888_inp,,inp,False,False,False,False
17895_inp,,inp,False,False,False,False
17896_inp,,inp,False,False,False,False
17897_inp,,inp,False,False,False,False
17898_inp,,inp,False,False,False,False
17899_inp,,inp,False,False,False,False
17900_inp,,inp,False,False,False,False
17901_inp,,inp,False,False,False,False
17902_inp,,inp,False,False,False,False
17904_inp,,inp,False,False,False,False
17908_inp,,inp,False,False,False,False
17909_inp,,inp,False,False,False,False
17910_inp,,inp,False,False,False,False
17911_inp,,inp,False,False,False,False
17912_inp,,inp,False,False,False,False
17913_inp,,inp,False,False,False,False
17915_inp,,inp,False,False,False,False
17916_inp,,inp,False,False,False,False
17918_inp,,inp,False,False,False,False
17920_inp,,inp,False,False,False,False
17921_inp,,inp,False,False,False,False
17922_inp,,inp,False,False,False,False
17923_inp,,inp,False,False,False,False
17924_inp,,inp,False,False,False,False
17925_inp,,inp,False,False,False,False
17926_inp,,inp,False,False,False,False
17927_inp,,inp,False,False,False,False
17928_inp,,inp,False,False,False,False
17929_inp,,inp,False,False,False,False
17930_inp,,inp,False,False,False,False
17931_inp,,inp,False,False,False,False
17932_inp,,inp,False,False,False,False
17933_inp,,inp,False,False,False,False
17934_inp,,inp,False,False,False,False
17936_inp,,inp,False,False,False,False
17937_inp,,inp,False,False,False,False
17938_inp,,inp,False,False,False,False
17939_inp,,inp,False,False,False,False
17943_inp,,inp,False,False,False,False
17946_inp,,inp,False,False,False,False
17948_inp,,inp,False,False,False,False
17951_inp,,inp,False,False,False,False
17952_inp,,inp,False,False,False,False
17953_inp,,inp,False,False,False,False
17954_inp,,inp,False,False,False,False
17956_inp,,inp,False,False,False,False
17957_inp,,inp,False,False,False,False
17958_inp,,inp,False,False,False,False
17959_inp,,inp,False,False,False,False
17960_inp,,inp,False,False,False,False
17961_inp,,inp,False,False,False,False
17962_inp,,inp,False,False,False,False
17963_inp,,inp,False,False,False,False
17964_inp,,inp,False,False,False,False
17965_inp,,inp,False,False,False,False
17966_inp,,inp,False,False,False,False
17968_inp,,inp,False,False,False,False
17969_inp,,inp,False,False,False,False
17970_inp,,inp,False,False,False,False
17971_inp,,inp,False,False,False,False
17972_inp,,inp,False,False,False,False
17974_inp,,inp,False,False,False,False
17976_inp,,inp,False,False,False,False
17977_inp,,inp,False,False,False,False
17980_inp,,inp,False,False,False,False
17981_inp,,inp,False,False,False,False
17982_inp,,inp,False,False,False,False
17983_inp,,inp,False,False,False,False
17984_inp,,inp,False,False,False,False
17987_inp,,inp,False,False,False,False
17988_inp,,inp,False,False,False,False
17989_inp,,inp,False,False,False,False
17993_inp,,inp,False,False,False,False
17994_inp,,inp,False,False,False,False
17998_inp,,inp,False,False,False,False
18005_inp,,inp,False,False,False,False
18006_inp,,inp,False,False,False,False
18007_inp,,inp,False,False,False,False
18011_inp,,inp,False,False,False,False
18012_inp,,inp,False,False,False,False
18013_inp,,inp,False,False,False,False
18015_inp,,inp,False,False,False,False
18016_inp,,inp,False,False,False,False
18019_inp,,inp,False,False,False,False
18021_inp,,inp,False,False,False,False
18022_inp,,inp,False,False,False,False
18023_inp,,inp,False,False,False,False
18024_inp,,inp,False,False,False,False
18025_inp,,inp,False,False,False,False
18026_inp,,inp,False,False,False,False
18027_inp,,inp,False,False,False,False
18030_inp,,inp,False,False,False,False
18031_inp,,inp,False,False,False,False
18032_inp,,inp,False,False,False,False
18033_inp,,inp,False,False,False,False
18035_inp,,inp,False,False,False,False
18036_inp,,inp,False,False,False,False
18037_inp,,inp,False,False,False,False
18038_inp,,inp,False,False,False,False
18039_inp,,inp,False,False,False,False
18040_inp,,inp,False,False,False,False
18042_inp,,inp,False,False,False,False
18043_inp,,inp,False,False,False,False
18044_inp,,inp,False,False,False,False
18045_inp,,inp,False,False,False,False
18046_inp,,inp,False,False,False,False
18049_inp,,inp,False,False,False,False
18052_inp,,inp,False,False,False,False
18053_inp,,inp,False,False,False,False
18054_inp,,inp,False,False,False,False
18060_inp,,inp,False,False,False,False
18061_inp,,inp,False,False,False,False
18062_inp,,inp,False,False,False,False
18063_inp,,inp,False,False,False,False
18064_inp,,inp,False,False,False,False
18067_inp,,inp,False,False,False,False
18068_inp,,inp,False,False,False,False
18070_inp,,inp,False,False,False,False
18073_inp,,inp,False,False,False,False
18075_inp,,inp,False,False,False,False
18076_inp,,inp,False,False,False,False
18078_inp,,inp,False,False,False,False
18081_inp,,inp,False,False,False,False
18083_inp,,inp,False,False,False,False
18084_inp,,inp,False,False,False,False
18085_inp,,inp,False,False,False,False
18089_inp,,inp,False,False,False,False
18091_inp,,inp,False,False,False,False
18092_inp,,inp,False,False,False,False
18093_inp,,inp,False,False,False,False
18094_inp,,inp,False,False,False,False
18095_inp,,inp,False,False,False,False
18096_inp,,inp,False,False,False,False
18100_inp,,inp,False,False,False,False
18103_inp,,inp,False,False,False,False
18104_inp,,inp,False,False,False,False
18105_inp,,inp,False,False,False,False
18106_inp,,inp,False,False,False,False
18108_inp,,inp,False,False,False,False
18109_inp,,inp,False,False,False,False
18111_inp,,inp,False,False,False,False
18112_inp,,inp,False,False,False,False
18113_inp,,inp,False,False,False,False
18114_inp,,inp,False,False,False,False
18115_inp,,inp,False,False,False,False
18117_inp,,inp,False,False,False,False
18118_inp,,inp,False,False,False,False
18119_inp,,inp,False,False,False,False
18120_inp,,inp,False,False,False,False
18121_inp,,inp,False,False,False,False
18122_inp,,inp,False,False,False,False
18123_inp,,inp,False,False,False,False
18124_inp,,inp,False,False,False,False
18125_inp,,inp,False,False,False,False
18126_inp,,inp,False,False,False,False
18133_inp,,inp,False,False,False,False
18134_inp,,inp,False,False,False,False
18135_inp,,inp,False,False,False,False
18136_inp,,inp,False,False,False,False
18140_inp,,inp,False,False,False,False
18141_inp,,inp,False,False,False,False
18143_inp,,inp,False,False,False,False
18144_inp,,inp,False,False,False,False
18145_inp,,inp,False,False,False,False
18146_inp,,inp,False,False,False,False
18147_inp,,inp,False,False,False,False
18155_inp,,inp,False,False,False,False
18157_inp,,inp,False,False,False,False
18158_inp,,inp,False,False,False,False
18161_inp,,inp,False,False,False,False
18162_inp,,inp,False,False,False,False
18165_inp,,inp,False,False,False,False
